"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 6 productos al carrito","PENDING","2022-11-04T22:35:24.337759-05:00[America/Bogota]","0.0","0.12"
