"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Realiza el primer ingreso al carrito","ERROR","2022-11-04T02:56:45.7873398-05:00[America/Bogota]","0.0","24.81"
