"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 5 productos al carrito","SUCCESS","2022-11-04T22:32:12.733986-05:00[America/Bogota]","0.0","0.11"
