"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega dos productos al carrito","FAILURE","2022-11-04T19:21:22.1265868-05:00[America/Bogota]","0.0","32.96"
