"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Realiza el primer ingreso al carrito","SUCCESS","2022-11-04T19:32:54.5163674-05:00[America/Bogota]","0.0","18.93"
