"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 4 productos al carrito","ERROR","2022-11-04T21:22:27.6318733-05:00[America/Bogota]","0.0","24.29"
