"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega dos productos al carrito","ERROR","2022-11-04T18:11:21.1929273-05:00[America/Bogota]","0.0","81.42"
