"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 3 productos al carrito","SUCCESS","2022-11-04T20:50:59.4870162-05:00[America/Bogota]","0.0","0.12"
