"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 5 productos al carrito","PENDING","2022-11-04T22:31:27.4961505-05:00[America/Bogota]","0.0","0.16"
