"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega 3 productos al carrito","SUCCESS","2022-11-04T20:28:26.1258602-05:00[America/Bogota]","0.0","46.93"
