"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega dos productos al carrito","SUCCESS","2022-11-04T19:33:13.7402388-05:00[America/Bogota]","0.0","13.81"
