"Story","Title","Result","Date","Stability","Duration (s)"
"Juan Camilo Desea Automatizar la pagina y realizar una compra","Juan Camilo agrega dos productos al carrito","SUCCESS","2022-11-04T22:45:37.4734913-05:00[America/Bogota]","0.0","18.7"
